scenario_id,agent_id,object_type,predictor,ade,fde,angular_error_deg,uncertainty,timing_penalty_s,iape
9646b687f1411768,3340,pedestrian,CV,0.9828265010377006,2.305011013417252,9.101409146889992,2.0,0.0,3.1904024650908265
a067a3788873f5be,4821,pedestrian,CV,1.0451531418102389,1.3574374150528847,1.9616912459148739,2.0,0.0,2.4219564116324253
a067a3788873f5be,4835,pedestrian,CV,2.2362274599659187,4.992589077482375,7.906879088920589,2.0,0.0,5.7278659531531355
a067a3788873f5be,5049,cyclist,CV,4.827424293143208,10.955415292850654,12.151891153320639,2.0,0.0,11.512726497234567
a149237c0d9c27ea,1949,cyclist,CV,2.502329810896738,5.587325326779947,3.618538396801605,2.0,0.0,6.076919394126791
a200040e65ba224c,4717,pedestrian,CV,0.26116313287350046,0.49760284206788935,1.3207242746066603,2.0,0.0,1.176000767637778
a2fd6176c7695739,3687,pedestrian,CV,0.44666533467213493,1.3026220487360678,63.8228246650532,2.0,0.0,4.889117592292829
a2fd6176c7695739,3688,pedestrian,CV,0.2584860891570666,0.24615721168997184,27.723607348329974,2.0,0.0,2.3677450624185514
a2fd6176c7695739,3689,pedestrian,CV,0.6745738639411075,1.5877293707025455,33.85131931128055,2.0,0.0,3.761004514856408
a2fd6176c7695739,3691,pedestrian,CV,0.13924451358035497,0.17524411222963795,40.591223586463414,2.0,0.0,2.8564277490183447
a2fd6176c7695739,3693,pedestrian,CV,0.2778796423355041,0.47293405033422964,26.649309520991295,2.0,0.0,2.446812143552184
a2fd6176c7695739,3695,pedestrian,CV,0.6036259071874749,1.6284181301272094,4.438741946425187,2.0,0.0,2.239772069572339
a2fd6176c7695739,3696,pedestrian,CV,0.23524572039967093,0.295089636982356,0.6024184330535087,2.0,0.0,1.0129114605435243
a2fd6176c7695739,3697,pedestrian,CV,0.7470706549203976,1.7048168060657047,7.067270334066352,2.0,0.0,2.5528425746565673
a2fd6176c7695739,3698,pedestrian,CV,0.030437524283776017,0.05109244865758885,111.78119997770163,2.0,0.0,6.245043747497652
a2fd6176c7695739,3724,pedestrian,CV,1.1945095860115649,1.9822562752460051,5.176071034387097,2.0,0.0,3.0444412753539223
a2fd6176c7695739,3725,pedestrian,CV,1.2187671978647876,2.6535633682396136,20.114787080434056,2.0,0.0,4.151288236006297
a2fd6176c7695739,3743,pedestrian,CV,0.9959173270180137,2.4905040990776146,5.302611865165719,2.0,0.0,3.1062999698151073
a2fd6176c7695739,3746,pedestrian,CV,0.19354818545651203,0.20042505042203707,1.3163781752452774,2.0,0.0,0.9595796194297944
a2fd6176c7695739,3747,pedestrian,CV,0.6118327699609595,0.5773078815997554,24.356889792634433,2.0,998.8,801.7583312003925
a2fd6176c7695739,3798,pedestrian,CV,0.19202956186791337,0.36707012427977737,28.97386230076365,2.0,0.0,2.4242577390459847
a2fd6176c7695739,3799,pedestrian,CV,3.502448235626868,6.677580946656264,2.1003117532709132,2.0,0.0,7.546254296618545
a4956b27f127a67c,5217,cyclist,CV,0.7026146887997133,2.9990314835563447,1.487604667397452,2.0,0.0,2.8765106639477582
a991619cfc4f2216,1956,pedestrian,CV,0.05709256537336425,0.10823167948213092,147.0658551393655,2.0,998.4,806.7845011620827
ae92386e0686d4d6,2732,pedestrian,CV,0.22707421321158644,0.4872378429774592,1.2107091123403624,2.0,0.0,1.1312285903173342
ae92386e0686d4d6,2733,pedestrian,CV,0.24347793476142995,0.4664927082008389,1.56500095857482,2.0,0.0,1.1549743367905903
ae92386e0686d4d6,2735,pedestrian,CV,0.08910084824153153,0.2951455999337024,0.7820374229733011,2.0,0.0,0.8757755193570478
ae92386e0686d4d6,2739,pedestrian,CV,0.08892622381451666,0.18407610960984086,150.2143965423782,2.0,0.0,8.291684105738348
ae92386e0686d4d6,2753,pedestrian,CV,0.30510122699252035,0.6931446861696755,2.532408416651864,2.0,0.0,1.3782939909099512
b065dcb23730589b,8044,cyclist,CV,1.4473319399978553,2.985727054701749,0.39948240853422534,2.0,0.0,3.560169587775441
b5b52effcbc11899,1156,pedestrian,CV,1.665039316366598,3.457594006170995,2.7105716649143727,2.0,998.9,803.2493649026978
b682b4171243133d,1243,pedestrian,CV,0.11097352307169774,0.3687974407977909,0.5530319630420525,2.0,0.0,0.9230238416226958
