scenario_id,agent_id,object_type,selected_predictor,speed,heading_change,lateral_motion,cv_fde,kf_fde,hybrid_fde,oracle_best_fde,hybrid_gain_vs_cv,hybrid_gain_vs_kf
a2fd6176c7695739,3697,pedestrian,CV,1.4600608907075647,16.39224072366998,0.38720703125,1.7048168060657047,1.7266745690336722,1.7048168060657047,1.7048168060657047,0.0,0.021857762967967487
a2fd6176c7695739,3698,pedestrian,KF,0.08304752249059706,232.82591150465598,0.020263671875,0.05109244865758885,0.04046828328389084,0.04046828328389084,0.04046828328389084,0.010624165373698008,0.0
a2fd6176c7695739,3724,pedestrian,CV,1.713596390622087,5.75543072676413,0.49755859375,1.9822562752460051,1.2412926271148994,1.9822562752460051,1.2412926271148994,0.0,-0.7409636481311057
a2fd6176c7695739,3725,pedestrian,CV,0.839795343041609,30.689448407162097,0.58544921875,2.6535633682396136,2.6835369078143816,2.6535633682396136,2.6535633682396136,0.0,0.029973539574768004
a2fd6176c7695739,3743,pedestrian,CV,1.9258028349859873,13.250064752284615,0.228271484375,2.4905040990776146,1.9408266024197445,2.4905040990776146,1.9408266024197445,0.0,-0.5496774966578701
a2fd6176c7695739,3746,pedestrian,CV,0.9316705910229001,14.464412859206117,0.616455078125,0.20042505042203707,0.803179442532492,0.20042505042203707,0.20042505042203707,0.0,0.6027543921104549
a2fd6176c7695739,3747,pedestrian,CV,0.33057205488760744,29.241965833557874,0.066650390625,0.5773078815997554,0.43968279992111653,0.5773078815997554,0.43968279992111653,0.0,-0.1376250816786389
a2fd6176c7695739,3798,pedestrian,KF,0.8086317452776367,441.7055334893996,0.388427734375,0.36707012427977737,0.8104977446039359,0.8104977446039359,0.36707012427977737,-0.4434276203241585,0.0
a2fd6176c7695739,3799,pedestrian,KF,1.7726106782946287,546.585557137725,0.853759765625,6.677580946656264,4.719091045056485,4.719091045056485,4.719091045056485,1.958489901599779,0.0
a4956b27f127a67c,5217,cyclist,CV,1.684285142343123,23.697902195137463,1.447998046875,2.9990314835563447,3.8969017747228145,2.9990314835563447,2.9990314835563447,0.0,0.8978702911664698
a991619cfc4f2216,1956,pedestrian,KF,0.07169136273064348,206.84729411334885,0.01953125,0.10823167948213092,0.04555037126403401,0.04555037126403401,0.04555037126403401,0.0626813082180969,0.0
abc362bb96b25c1c,4138,pedestrian,CV,1.2635922022578965,7.395812927208,1.130859375,0.515161455103065,1.312988768851018,0.515161455103065,0.515161455103065,0.0,0.797827313747953
abc362bb96b25c1c,4145,pedestrian,KF,0.4578078908067294,110.13317995306026,0.19140625,0.9296428241928225,0.7217722839884909,0.7217722839884909,0.7217722839884909,0.2078705402043316,0.0
abc362bb96b25c1c,4147,pedestrian,KF,0.8642295316203892,37.85925169665745,0.0791015625,3.523149720091008,2.8464180527131204,2.8464180527131204,2.8464180527131204,0.6767316673778874,0.0
